ID,L1,L2,Query,Answer,Image,A-1 Scene Domain (Level 1),A-1 Subcategory (Code + Name),A-2 Layout Structure,A-2 Imaging Method,A-2 Font and Text Form,A-2 Geometry and Arrangement,A-2 Image Quality,A-2 Lighting and Screen,A-2 Natural Interference,A-2 Adversarial / Misleading Factors,A-2 Language,A-2 Mixed Layout,Scene Category,A-1 Subcategory_Merged,A-1 Subcategory_Merged 10 Classes
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/21_21.jpg,,,,Documents & Office,D01 Books / Textbooks / Handout Pages,Mixed Text and Images,Screenshot,Printed Text,Dense Small Text / Very Long Lines,Clear,No Issue,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/22_22.jpg,,,,Documents & Office,D01 Books / Textbooks / Handout Pages,Lists,Reproduced Image,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/23_23.jpg,,,,Documents & Office,D13 Resumes / Personal Profile Pages,Tables,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D13 Resumes / Personal Profile Pages,5-Forms & Personal Records
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/24_24.jpg,,,,Documents & Office,D01 Books / Textbooks / Handout Pages,Lists,Photo,Printed Text,Dense Small Text / Very Long Lines,Clear,No Issue,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/25_25.jpg,,,,Documents & Office,D01 Books / Textbooks / Handout Pages,Mixed Text and Images,Screenshot,Printed Text,Dense Small Text / Very Long Lines,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/26_26.jpg,,,,Documents & Office,D23 Long-form Reading Pages,Paragraphs,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D23 Long-form Reading Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/27_27.jpg,,,,Documents & Office,D02 Academic Papers / Thesis Pages,Mixed Text and Images,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/28_28.jpg,,,,Documents & Office,D01 Books / Textbooks / Handout Pages,Tables,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/29_29.jpg,,,,Documents & Office,D02 Academic Papers / Thesis Pages,Mixed Text and Images,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/3_3.jpg,,,,Documents & Office,D01 Books / Textbooks / Handout Pages,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Parallel Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/30_30.jpg,,,,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Horizontal Layout,Clear,No Issue,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/31_31.jpg,,,,Documents & Office,D04 News / Journals / Magazines / Newspaper Interior Pages,Lists,Scan,Printed Text,Dense Small Text / Very Long Lines,Clear,No Issue,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D04 News / Journals / Magazines / Newspaper Interior Pages,3-Marketing & Editorial
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/32_32.jpg,,,,Documents & Office,D02 Academic Papers / Thesis Pages,Mixed Text and Images,Screenshot,Printed Text,Dense Small Text / Very Long Lines,Low Resolution,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/33_33.jpg,,,,Documents & Office,D01 Books / Textbooks / Handout Pages,Lists,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/34_34.jpg,,,,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Reproduced Image,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/35_35.jpg,,,,Documents & Office,D05 Instructions / Operation Manuals / Guide Pages,Paragraphs,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Block-based Multilingual Layout,,D05 Instructions / Operation Manuals / Guide Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/36_36.jpg,,,,Documents & Office,D01 Books / Textbooks / Handout Pages,Mixed Text and Images,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/37_37.jpg,,,,Documents & Office,D05 Instructions / Operation Manuals / Guide Pages,Tables,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,East Asian Text,Block-based Multilingual Layout,,D05 Instructions / Operation Manuals / Guide Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/38_38.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/39_39.jpg,,,,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Annotation-style Mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/4_4.jpg,,,,Documents & Office,D11 Exam Papers / Exercises / Homework Sheets,Lists,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D11 Exam Papers / Exercises / Homework Sheets,5-Forms & Personal Records
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/40_40.jpg,,,,Documents & Office,D04 News / Journals / Magazines / Newspaper Interior Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D04 News / Journals / Magazines / Newspaper Interior Pages,3-Marketing & Editorial
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/41_41.jpg,,,,Documents & Office,D05 Instructions / Operation Manuals / Guide Pages,Tables,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Block-based Multilingual Layout,,D05 Instructions / Operation Manuals / Guide Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/42_42.jpg,,,,Documents & Office,D04 News / Journals / Magazines / Newspaper Interior Pages,Lists,Scan,Printed Text,Dense Small Text / Very Long Lines,Clear,No Issue,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D04 News / Journals / Magazines / Newspaper Interior Pages,3-Marketing & Editorial
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/43_43.jpg,,,,Documents & Office,D02 Academic Papers / Thesis Pages,Mixed Text and Images,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/44_44.jpg,,,,Documents & Office,D11 Exam Papers / Exercises / Homework Sheets,Mixed Text and Images,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D11 Exam Papers / Exercises / Homework Sheets,5-Forms & Personal Records
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/45_45.jpg,,,,Documents & Office,D01 Books / Textbooks / Handout Pages,Mixed Text and Images,Scan,Printed Text,Dense Small Text / Very Long Lines,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/46_46.jpg,,,,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Low Resolution,No Issue,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/47_47.jpg,,,,Documents & Office,D11 Exam Papers / Exercises / Homework Sheets,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D11 Exam Papers / Exercises / Homework Sheets,5-Forms & Personal Records
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/48_48.jpg,,,,Documents & Office,D11 Exam Papers / Exercises / Homework Sheets,Mixed Text and Images,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D11 Exam Papers / Exercises / Homework Sheets,5-Forms & Personal Records
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/49_49.jpg,,,,Documents & Office,D05 Instructions / Operation Manuals / Guide Pages,Paragraphs,Screenshot,Printed Text,Dense Small Text / Very Long Lines,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Block-based Multilingual Layout,,D05 Instructions / Operation Manuals / Guide Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/5_5.jpg,,,,Documents & Office,D03 Reports / White Papers / Research Report Pages,Paragraphs,Scan,Printed Text,Dense Small Text / Very Long Lines,Clear,No Issue,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/50_50.jpg,,,,Documents & Office,D01 Books / Textbooks / Handout Pages,Tables,Screenshot,Printed Text,Dense Small Text / Very Long Lines,Clear,No Issue,Strong UI Element Interference,No Interference,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/51_51.jpg,,,,Documents & Office,D01 Books / Textbooks / Handout Pages,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/52_52.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Mixed Text and Images,Scan,Printed Text,Horizontal Layout,Low Resolution,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/53_53.jpg,,,,Documents & Office,D07 Brochures / Leaflets / Posters / One-page Materials,Tables,Reproduced Image,Printed Text,Dense Small Text / Very Long Lines,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D07 Brochures / Leaflets / Posters / One-page Materials,3-Marketing & Editorial
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/54_54.jpg,,,,Documents & Office,D02 Academic Papers / Thesis Pages,Paragraphs,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/55_55.jpg,,,,Documents & Office,D01 Books / Textbooks / Handout Pages,Tables,Scan,Printed Text,Dense Small Text / Very Long Lines,Low Resolution,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/56_56.jpg,,,,Documents & Office,D02 Academic Papers / Thesis Pages,Mixed Text and Images,Screenshot,Printed Text,Dense Small Text / Very Long Lines,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/57_57.jpg,,,,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/58_58.jpg,,,,Documents & Office,D17 Financial Statements / Statistical Reports,Mixed Text and Images,Scan,Printed Text,Dense Small Text / Very Long Lines,Low Resolution,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/59_59.jpg,,,,Documents & Office,D01 Books / Textbooks / Handout Pages,Tables,Screenshot,Printed Text,Dense Small Text / Very Long Lines,Low Resolution,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/6_6.jpg,,,,Documents & Office,D01 Books / Textbooks / Handout Pages,Mixed Text and Images,Reproduced Image,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/60_60.jpg,,,,Screens & Interfaces,S11 Table / Grid Data Interfaces,Tables,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,Strong UI Element Interference,No Interference,Latin-script Text,Non-mixed Layout,,S - Digital Interface Pages,10-Labels & Screens
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/61_61.jpg,,,,Documents & Office,D11 Exam Papers / Exercises / Homework Sheets,Tables,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D11 Exam Papers / Exercises / Homework Sheets,5-Forms & Personal Records
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/62_62.jpg,,,,Documents & Office,D01 Books / Textbooks / Handout Pages,Mixed Text and Images,Screenshot,Printed Text,Dense Small Text / Very Long Lines,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,/Users/qinzubao/Downloads/ocr_datasets/doc_parsing/images/doc_parsing_doc_doc_scan_eng_75/63_63.jpg,,,,Documents & Office,D11 Exam Papers / Exercises / Homework Sheets,Mixed Text and Images,Reproduced Image,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D11 Exam Papers / Exercises / Homework Sheets,5-Forms & Personal Records
